date,family,forecast,lower_ci,upper_ci
2017-11-01,BEVERAGES,179238.78571638264,0,506349.5696487809
2017-11-02,BEVERAGES,179238.7857174378,0,506349.56965176173
2017-11-03,BEVERAGES,179238.78571564984,0,506349.56964671076
2017-11-04,BEVERAGES,179238.78571358704,0,506349.56964088336
2017-11-05,BEVERAGES,179238.78571292697,0,506349.5696390186
2017-11-06,BEVERAGES,179238.7857135709,0,506349.5696408377
2017-11-07,BEVERAGES,179238.7857144833,0,506349.5696434153
2017-11-08,BEVERAGES,179238.78571486266,0,506349.569644487
2017-11-09,BEVERAGES,179238.7857146455,0,506349.5696438735
2017-11-10,BEVERAGES,179238.7857142466,0,506349.5696427466
2017-11-11,BEVERAGES,179238.78571404613,0,506349.5696421803
2017-11-12,BEVERAGES,179238.78571411173,0,506349.56964236556
2017-11-13,BEVERAGES,179238.785714281,0,506349.56964284374
2017-11-14,BEVERAGES,179238.7857143824,0,506349.56964313023
2017-11-15,BEVERAGES,179238.78571436796,0,506349.56964308943
2017-11-16,BEVERAGES,179238.78571429732,0,506349.5696428899
2017-11-17,BEVERAGES,179238.78571424758,0,506349.5696427494
2017-11-18,BEVERAGES,179238.78571424773,0,506349.5696427498
2017-11-19,BEVERAGES,179238.78571427654,0,506349.56964283116
2017-11-20,BEVERAGES,179238.7857143001,0,506349.5696428977
2017-11-21,BEVERAGES,179238.78571430282,0,506349.56964290544
2017-11-22,BEVERAGES,179238.78571429147,0,506349.56964287336
2017-11-23,BEVERAGES,179238.78571428053,0,506349.56964284246
2017-11-24,BEVERAGES,179238.78571427808,0,506349.56964283553
2017-11-25,BEVERAGES,179238.78571428245,0,506349.56964284787
2017-11-26,BEVERAGES,179238.7857142874,0,506349.56964286184
2017-11-27,BEVERAGES,179238.78571428897,0,506349.56964286626
2017-11-28,BEVERAGES,179238.78571428737,0,506349.5696428618
2017-11-29,BEVERAGES,179238.7857142852,0,506349.5696428556
2017-11-30,BEVERAGES,179238.78571428428,0,506349.56964285305
2017-12-01,BEVERAGES,179238.7857142848,0,506349.56964285456
2017-12-02,BEVERAGES,179238.78571428577,0,506349.56964285724
2017-12-03,BEVERAGES,179238.78571428623,0,506349.5696428586
2017-12-04,BEVERAGES,179238.7857142861,0,506349.5696428582
2017-12-05,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-06,BEVERAGES,179238.78571428545,0,506349.56964285637
2017-12-07,BEVERAGES,179238.78571428548,0,506349.5696428564
2017-12-08,BEVERAGES,179238.78571428565,0,506349.5696428569
2017-12-09,BEVERAGES,179238.78571428577,0,506349.56964285724
2017-12-10,BEVERAGES,179238.78571428574,0,506349.5696428572
2017-12-11,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-12,BEVERAGES,179238.78571428565,0,506349.5696428569
2017-12-13,BEVERAGES,179238.78571428565,0,506349.5696428569
2017-12-14,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-15,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-16,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-17,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-18,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-19,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-20,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-21,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-22,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-23,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-24,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-25,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-26,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-27,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-28,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-29,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-30,BEVERAGES,179238.78571428568,0,506349.569642857
2017-12-31,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-29,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-30,BEVERAGES,179238.78571428568,0,506349.569642857
2018-01-31,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-02-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-29,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-30,BEVERAGES,179238.78571428568,0,506349.569642857
2018-03-31,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-29,BEVERAGES,179238.78571428568,0,506349.569642857
2018-04-30,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-29,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-30,BEVERAGES,179238.78571428568,0,506349.569642857
2018-05-31,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-29,BEVERAGES,179238.78571428568,0,506349.569642857
2018-06-30,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-15,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-16,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-17,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-18,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-19,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-20,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-21,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-22,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-23,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-24,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-25,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-26,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-27,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-28,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-29,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-30,BEVERAGES,179238.78571428568,0,506349.569642857
2018-07-31,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-01,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-02,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-03,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-04,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-05,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-06,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-07,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-08,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-09,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-10,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-11,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-12,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-13,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-14,BEVERAGES,179238.78571428568,0,506349.569642857
2018-08-15,BEVERAGES,179238.78571428568,0,506349.569642857
2017-08-16,PRODUCE,118688.18342857144,0,335294.1181857143
2017-08-17,PRODUCE,115099.90720408164,0,325157.2378515306
2017-08-18,PRODUCE,118657.85051895045,0,335208.427716035
2017-08-19,PRODUCE,118646.38016451479,0,335176.02396475425
2017-08-20,PRODUCE,119626.09861658832,0,337943.72859186196
2017-08-21,PRODUCE,118726.42670467237,0,335402.1554406994
2017-08-22,PRODUCE,119221.97394819699,0,336802.07640365645
2017-08-23,PRODUCE,118380.974369368,0,334426.25259346457
2017-08-24,PRODUCE,118337.08736091037,0,334302.2717945718
2017-08-25,PRODUCE,118799.54166902877,0,335608.70521500625
2017-08-26,PRODUCE,118819.78326189709,0,335665.8877148592
2017-08-27,PRODUCE,118844.55513295169,0,335735.8682505885
2017-08-28,PRODUCE,118732.90606386075,0,335420.4596304066
2017-08-29,PRODUCE,118733.83168660196,0,335423.0745146505
2017-08-30,PRODUCE,118664.09707780265,0,335226.07424479246
2017-08-31,PRODUCE,118704.54317900761,0,335340.3344806965
2017-09-01,PRODUCE,118757.03686730722,0,335488.6291501429
2017-09-02,PRODUCE,118750.96475277557,0,335471.47542659094
2017-09-03,PRODUCE,118741.13353718679,0,335443.70224255265
2017-09-04,PRODUCE,118726.35902350608,0,335401.96424140467
2017-09-05,PRODUCE,118725.42373202683,0,335399.32204297575
2017-09-06,PRODUCE,118724.22259565897,0,335395.92883273656
2017-09-07,PRODUCE,118732.81195535274,0,335420.19377387146
2017-09-08,PRODUCE,118736.85035197347,0,335431.602244325
2017-09-09,PRODUCE,118733.96656406864,0,335423.4555434939
2017-09-10,PRODUCE,118731.53825139622,0,335416.5955601943
2017-09-11,PRODUCE,118730.16749628329,0,335412.72317700024
2017-09-12,PRODUCE,118730.7115638229,0,335414.26016779966
2017-09-13,PRODUCE,118731.46696836517,0,335416.3941856316
2017-09-14,PRODUCE,118732.50187875178,0,335419.31780747377
2017-09-15,PRODUCE,118732.45758209449,0,335419.1926694169
2017-09-16,PRODUCE,118731.83004354035,0,335417.41987300146
2017-09-17,PRODUCE,118731.52482632201,0,335416.55763435963
2017-09-18,PRODUCE,118731.52290845428,0,335416.55221638334
2017-09-19,PRODUCE,118731.71653876442,0,335417.0992220095
2017-09-20,PRODUCE,118731.86010661323,0,335417.5048011823
2017-09-21,PRODUCE,118731.91626922008,0,335417.6634605467
2017-09-22,PRODUCE,118731.83261071556,0,335417.4271252714
2017-09-23,PRODUCE,118731.74332908998,0,335417.1749046792
2017-09-24,PRODUCE,118731.73094131135,0,335417.13990920456
2017-09-25,PRODUCE,118731.76038630983,0,335417.22309132526
2017-09-26,PRODUCE,118731.79431171776,0,335417.31893060263
2017-09-27,PRODUCE,118731.80542213967,0,335417.35031754454
2017-09-28,PRODUCE,118731.79761007204,0,335417.3282484535
2017-09-29,PRODUCE,118731.78065876519,0,335417.2803610116
2017-09-30,PRODUCE,118731.77323705799,0,335417.25939468876
2017-10-01,PRODUCE,118731.77750962484,0,335417.27146469016
2017-10-02,PRODUCE,118731.78416224105,0,335417.29025833093
2017-10-03,PRODUCE,118731.78755880265,0,335417.29985361744
2017-10-04,PRODUCE,118731.78659410049,0,335417.2971283338
2017-10-05,PRODUCE,118731.78390438062,0,335417.2895298752
2017-10-06,PRODUCE,118731.7819464247,0,335417.28399864974
2017-10-07,PRODUCE,118731.78213037606,0,335417.2845183123
2017-10-08,PRODUCE,118731.78340085005,0,335417.28810740134
2017-10-09,PRODUCE,118731.78424245366,0,335417.29048493155
2017-10-10,PRODUCE,118731.7842539126,0,335417.29051730304
2017-10-11,PRODUCE,118731.78378178545,0,335417.2891835439
2017-10-12,PRODUCE,118731.78338002614,0,335417.2880485738
2017-10-13,PRODUCE,118731.78330511837,0,335417.28783695935
2017-10-14,PRODUCE,118731.78349921746,0,335417.2883852893
2017-10-15,PRODUCE,118731.78369476624,0,335417.2889377146
2017-10-16,PRODUCE,118731.78373675428,0,335417.2890563308
2017-10-17,PRODUCE,118731.7836645115,0,335417.28885224496
2017-10-18,PRODUCE,118731.78358031136,0,335417.28861437953
2017-10-19,PRODUCE,118731.78355152933,0,335417.2885330703
2017-10-20,PRODUCE,118731.78357602979,0,335417.2886022841
2017-10-21,PRODUCE,118731.78361473142,0,335417.28871161625
2017-10-22,PRODUCE,118731.78363123341,0,335417.28875823435
2017-10-23,PRODUCE,118731.7836221573,0,335417.28873259434
2017-10-24,PRODUCE,118731.78360578629,0,335417.2886863462
2017-10-25,PRODUCE,118731.78359739696,0,335417.2886626464
2017-10-26,PRODUCE,118731.78359983777,0,335417.28866954165
2017-10-27,PRODUCE,118731.78360673899,0,335417.2886890376
2017-10-28,PRODUCE,118731.78361112603,0,335417.288701431
2017-10-29,PRODUCE,118731.78361061098,0,335417.288699976
2017-10-30,PRODUCE,118731.7836076649,0,335417.2886916533
2017-10-31,PRODUCE,118731.78360559455,0,335417.2886858046
2017-11-01,PRODUCE,118731.78360556717,0,335417.2886857272
2017-11-02,PRODUCE,118731.78360673435,0,335417.2886890245
2017-11-03,PRODUCE,118731.78360771957,0,335417.2886918078
2017-11-04,PRODUCE,118731.78360785964,0,335417.28869220347
2017-11-05,PRODUCE,118731.78360739302,0,335417.28869088524
2017-11-06,PRODUCE,118731.78360693331,0,335417.28868958657
2017-11-07,PRODUCE,118731.7836068288,0,335417.28868929134
2017-11-08,PRODUCE,118731.78360700511,0,335417.2886897894
2017-11-09,PRODUCE,118731.78360721054,0,335417.28869036975
2017-11-10,PRODUCE,118731.78360727857,0,335417.28869056195
2017-11-11,PRODUCE,118731.78360721558,0,335417.28869038395
2017-11-12,PRODUCE,118731.78360712357,0,335417.28869012406
2017-11-13,PRODUCE,118731.78360708508,0,335417.2886900153
2017-11-14,PRODUCE,118731.78360710676,0,335417.28869007656
2017-11-15,PRODUCE,118731.78360714647,0,335417.2886901887
2017-11-16,PRODUCE,118731.78360716665,0,335417.28869024577
2017-11-17,PRODUCE,118731.78360716037,0,335417.288690228
2017-11-18,PRODUCE,118731.78360714347,0,335417.2886901803
2017-11-19,PRODUCE,118731.78360713318,0,335417.28869015124
2017-11-20,PRODUCE,118731.78360713457,0,335417.28869015514
2017-11-21,PRODUCE,118731.78360714165,0,335417.28869017516
2017-11-22,PRODUCE,118731.78360714663,0,335417.2886901892
2017-11-23,PRODUCE,118731.78360714666,0,335417.2886901893
2017-11-24,PRODUCE,118731.78360714379,0,335417.28869018116
2017-11-25,PRODUCE,118731.78360714143,0,335417.2886901745
2017-11-26,PRODUCE,118731.78360714113,0,335417.28869017365
2017-11-27,PRODUCE,118731.78360714226,0,335417.28869017685
2017-11-28,PRODUCE,118731.78360714336,0,335417.28869017994
2017-11-29,PRODUCE,118731.7836071436,0,335417.28869018063
2017-11-30,PRODUCE,118731.78360714317,0,335417.2886901794
2017-12-01,PRODUCE,118731.78360714267,0,335417.288690178
2017-12-02,PRODUCE,118731.78360714251,0,335417.28869017755
2017-12-03,PRODUCE,118731.78360714266,0,335417.28869017796
2017-12-04,PRODUCE,118731.78360714288,0,335417.2886901786
2017-12-05,PRODUCE,118731.78360714298,0,335417.2886901789
2017-12-06,PRODUCE,118731.78360714293,0,335417.2886901788
2017-12-07,PRODUCE,118731.78360714283,0,335417.2886901785
2017-12-08,PRODUCE,118731.78360714279,0,335417.28869017836
2017-12-09,PRODUCE,118731.78360714279,0,335417.28869017836
2017-12-10,PRODUCE,118731.78360714283,0,335417.2886901785
2017-12-11,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-12,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-13,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-14,PRODUCE,118731.78360714283,0,335417.2886901785
2017-12-15,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-16,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-17,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-18,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-19,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-20,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-21,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-22,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-23,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-24,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-25,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-26,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-27,PRODUCE,118731.78360714285,0,335417.28869017854
2017-12-28,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-29,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-30,PRODUCE,118731.78360714286,0,335417.28869017854
2017-12-31,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-01,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-02,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-03,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-04,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-05,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-06,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-07,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-08,PRODUCE,118731.78360714286,0,335417.28869017854
2018-01-09,PRODUCE,118731.78360714286,0,335417.28869017854
