item_nbr,familia,clase_abc,ventas_totales,demanda_promedio_diaria,stock_seguridad,punto_pedido,stock_actual,dias_cobertura,stock_faltante,nivel_riesgo_pct,nivel_riesgo,riesgo_rotura,score_riesgo
1087269,PERSONAL CARE,A,597799.0,354.146327014218,838.175236480148,3317.1995255796737,4364.0,12.322590034443015,0.0,0.0,Sin Riesgo,0,0.0
1960892,PRODUCE,A,597668.0,354.0687203791469,2470.1100883030663,4948.591130957095,7165.0,20.236184637624902,0.0,0.0,Sin Riesgo,0,0.0
364832,GROCERY I,A,597570.0,354.01066350710903,827.6676736636023,3305.7423182133657,2907.0,8.211617049048646,398.7423182133657,12.062111315103094,Riesgo Medio,1,1.1506586858317325
162066,GROCERY I,A,596849.0,353.5835308056872,527.625997565865,3002.7107132056753,4165.0,11.779394788296537,0.0,0.0,Sin Riesgo,0,0.0
557408,DAIRY,A,596652.0,353.4668246445498,506.1070484898166,2980.3748210016647,2541.0,7.188793467548923,439.3748210016647,14.742267244560757,Riesgo Medio,1,1.4041702977524482
1457012,HOME CARE,A,595284.0,352.6563981042654,1384.854440309712,3853.4492270395695,4482.0,12.709254742274275,0.0,0.0,Sin Riesgo,0,0.0
1047735,BEVERAGES,A,593357.0,351.5148104265403,777.372000298617,3237.975673284399,3495.0,9.942682061558218,0.0,0.0,Sin Riesgo,0,0.0
882624,DAIRY,A,593187.0,351.41409952606637,572.5922374283103,3032.490934110775,1520.0,4.3253813721474,1512.490934110775,49.87618980481096,Riesgo Alto,1,4.723014679616101
1463820,BEVERAGES,A,592868.0,351.2251184834123,1440.6643537018729,3899.240183085759,3132.0,8.917357658028433,767.2401830857589,19.676658709404883,Riesgo Medio,1,1.8622747918117897
760319,POULTRY,A,591189.0209000002,350.23046261848356,951.3969431618646,3403.0101814912496,3671.0,10.481669619923752,0.0,0.0,Sin Riesgo,0,0.0
1751175,PRODUCE,A,589795.4236999992,349.40487186018913,1343.9468057723172,3789.780908793641,5472.0,15.660915003467856,0.0,0.0,Sin Riesgo,0,0.0
1696046,PRODUCE,A,589139.2885999995,349.0161662322272,991.193110419413,3434.306274045003,3582.0,10.2631349105377,0.0,0.0,Sin Riesgo,0,0.0
105576,GROCERY I,A,582947.0,345.34774881516586,875.4208618631303,3292.8551035692917,3677.0,10.647238942819845,0.0,0.0,Sin Riesgo,0,0.0
165718,BREAD/BAKERY,A,581634.0,344.56990521327015,746.0710349811762,3158.0603714740673,3128.0,9.077983749230615,30.060371474067324,0.9518618372718517,Riesgo Bajo,1,0.08838083545545357
938570,GROCERY I,A,581546.0,344.51777251184836,724.6055775045813,3136.2299850875197,1273.0,3.6950198264625667,1863.2299850875197,59.4098645171752,Riesgo Alto,1,5.5154002775245035
507478,EGGS,A,579889.0,343.5361374407583,618.1977111697613,3022.950673255069,3305.0,9.620530825726993,0.0,0.0,Sin Riesgo,0,0.0
1149579,BREAD/BAKERY,A,579571.0,343.34774881516586,545.0018354929216,2948.436077199083,3107.0,9.049134618536815,0.0,0.0,Sin Riesgo,0,0.0
1397062,BEVERAGES,A,579515.0,343.31457345971563,1326.8313098783542,3730.0333240963637,4635.0,13.500737685823491,0.0,0.0,Sin Riesgo,0,0.0
1137146,GROCERY I,A,578723.0,342.8453791469194,858.5815013710288,3258.499155399465,2275.0,6.635644341075092,983.499155399465,30.18258125891385,Riesgo Alto,1,2.788441405989189
783243,GROCERY I,A,575317.0,340.8276066350711,536.7019986299362,2922.495245075434,3192.0,9.365438532148364,0.0,0.0,Sin Riesgo,0,0.0
838408,DAIRY,A,575238.0,340.7808056872038,516.0887540798552,2901.554393890282,1592.0,4.671624614507387,1309.554393890282,45.13285694894338,Riesgo Alto,1,4.144525299083406
1489835,PRODUCE,A,575215.0,340.76718009478674,1628.4753075625035,4013.8455682260105,3605.0,10.579070434533174,408.8455682260105,10.185881875039527,Riesgo Medio,1,0.9353265016035022
577741,GROCERY I,A,573803.0,339.9306872037915,613.6034739634831,2993.1182843900233,3642.0,10.713948863982935,0.0,0.0,Sin Riesgo,0,0.0
802832,GROCERY I,A,573382.0,339.6812796208531,832.4789821087485,3210.24793945472,2408.0,7.08899825945007,802.2479394547199,24.990217409530885,Riesgo Medio,1,2.2874335745602634
804503,GROCERY I,A,573078.0,339.50118483412325,917.109506291279,3293.617800130142,3556.0,10.474190249843826,0.0,0.0,Sin Riesgo,0,0.0
841612,CLEANING,A,573062.0,339.4917061611374,577.7664160374026,2954.2083591653645,2771.0,8.162202344597967,183.20835916536453,6.201605875122679,Riesgo Bajo,1,0.567335781850263
315712,GROCERY I,A,571529.0,338.5835308056872,637.882100576027,3007.9668162158373,1754.0,5.180405543725691,1253.9668162158373,41.68818650045436,Riesgo Alto,1,3.8035197586281413
260628,BREAD/BAKERY,A,569968.0,337.65876777251185,541.6184841139215,2905.2298585215044,2458.0,7.279538500407041,447.2298585215044,15.393957803707256,Riesgo Medio,1,1.4006678720006775
1695972,PRODUCE,A,569052.7123000011,337.11653572274946,1048.4561269019575,3408.271876961204,3808.0,11.295797139810922,0.0,0.0,Sin Riesgo,0,0.0
464333,GROCERY I,A,567863.0,336.4117298578199,540.6205440440859,2895.5026530488253,3210.0,9.541878939110314,0.0,0.0,Sin Riesgo,0,0.0
801217,CLEANING,A,567069.0,335.94135071090045,1017.9092850942271,3369.4987400705304,4016.0,11.954467622105952,0.0,0.0,Sin Riesgo,0,0.0
956012,GROCERY I,A,564054.0,334.15521327014216,551.0948724890148,2890.18136538001,2706.0,8.0980331670372,184.18136538001,6.37265770190838,Riesgo Bajo,1,0.5738199941946035
959502,CLEANING,A,564049.0,334.15225118483414,1022.5776859331385,3361.6434442269774,4916.0,14.711856594019313,0.0,0.0,Sin Riesgo,0,0.0
956013,GROCERY I,A,563473.0,333.811018957346,572.6081532936506,2909.2852859950726,2879.0,8.624640399806202,30.285285995072627,1.040987150378896,Riesgo Bajo,1,0.09363816217084615
723184,DAIRY,A,562821.0,333.42476303317534,755.9749177770886,3089.948259009316,3356.0,10.065239214599314,0.0,0.0,Sin Riesgo,0,0.0
802833,GROCERY I,A,561417.0,332.59300947867297,918.244328547754,3246.3953948984645,1278.0,3.8425341591009894,1968.3953948984645,60.633261062151945,Riesgo Alto,1,5.434140808696109
1695935,PRODUCE,A,559029.2677000003,331.1784761255926,1706.736336055028,4024.9856689341764,5077.0,15.330102545899306,0.0,0.0,Sin Riesgo,0,0.0
119026,CLEANING,A,558626.0,330.93957345971563,872.542330424821,3189.1193446428306,1381.0,4.172967244632366,1808.1193446428306,56.69650926297752,Riesgo Alto,1,5.056055908055321
517615,GROCERY I,A,555424.0,329.042654028436,801.5353349900944,3104.833913189146,3212.0,9.761652359278678,0.0,0.0,Sin Riesgo,0,0.0
1464241,BEVERAGES,A,553791.0,328.07523696682466,967.8947380599767,3264.421396827749,1183.0,3.605880196680697,2081.421396827749,63.76080609110092,Riesgo Alto,1,5.636819058081709
1489836,PRODUCE,A,552385.0,327.24229857819904,877.1462667577473,3167.8423568051403,2930.0,8.953610253717969,237.8423568051403,7.508023759269736,Riesgo Bajo,1,0.6620669624330925
870545,PERSONAL CARE,A,550814.0,326.31161137440756,1255.4725711305434,3539.653850751396,3422.0,10.486908466378852,117.65385075139602,3.32388012252725,Riesgo Bajo,1,0.29227032617741966
1047743,BEVERAGES,A,547862.0,324.5627962085308,725.8806448553056,2997.820218315021,1337.0,4.119387729026653,1660.820218315021,55.40092791983754,Riesgo Alto,1,4.845321726032799
1239913,DAIRY,A,545964.0,323.43838862559244,653.5301419711043,2917.5988623502517,4082.0,12.62064165402847,0.0,0.0,Sin Riesgo,0,0.0
1342003,GROCERY I,A,544785.0,322.7399289099526,767.2673341114014,3026.4468364810696,3263.0,10.11030773607937,0.0,0.0,Sin Riesgo,0,0.0
165550,BEVERAGES,A,544711.0,322.69609004739334,736.8039279043195,2995.676558236073,2826.0,8.757465885579693,169.6765582360731,5.664048001763674,Riesgo Bajo,1,0.49252408471338377
269036,BEVERAGES,A,544543.0,322.59656398104266,1099.5584055323677,3357.7343533996664,3624.0,11.233845628352581,0.0,0.0,Sin Riesgo,0,0.0
764438,GROCERY I,A,544334.0,322.47274881516586,683.65054636368,2940.959788069841,1033.0,3.2033714594348326,1907.9597880698411,64.87541229939903,Riesgo Alto,1,5.637414842496289
268443,CLEANING,A,543562.0,322.0154028436019,532.5418377090759,2786.6496576142895,2523.0,7.835028938741118,263.6496576142895,9.4611698637426,Riesgo Bajo,1,0.8209719699436805
265257,GROCERY I,A,542006.0,321.0936018957346,639.6959806933585,2887.351193963501,2935.0,9.140636819518603,0.0,0.0,Sin Riesgo,0,0.0
360314,BREAD/BAKERY,A,541992.0,321.08530805687207,504.18544565642856,2751.7826020545326,3921.0,12.211707921888145,0.0,0.0,Sin Riesgo,0,0.0
1464210,BEVERAGES,A,541388.0,320.72748815165875,1363.1826606676404,3608.2750777292517,3750.0,11.692169017414498,0.0,0.0,Sin Riesgo,0,0.0
789224,CLEANING,A,540263.0,320.061018957346,521.4297248823204,2761.8568575837426,2695.0,8.420269387316917,66.85685758374257,2.4207213129153056,Riesgo Bajo,1,0.20877785027694967
1502383,PRODUCE,A,539380.0,319.5379146919431,937.3414012843589,3174.1068041279605,3135.0,9.811042307834922,39.10680412796046,1.2320569703924782,Riesgo Bajo,1,0.10608647786115227
119624,BEVERAGES,A,536858.0,318.04383886255926,875.1122717892824,3101.4191438271973,3370.0,10.596023529499421,0.0,0.0,Sin Riesgo,0,0.0
1239890,POULTRY,A,536130.4340000001,317.612816350711,576.4989803320805,2799.7886947870575,3095.0,9.744568986732803,0.0,0.0,Sin Riesgo,0,0.0
1418845,GROCERY I,A,535782.0,317.4063981042654,1328.5508980412558,3550.3956847711133,3869.0,12.189420323937721,0.0,0.0,Sin Riesgo,0,0.0
1463819,BEVERAGES,A,534535.0,316.667654028436,1356.6902782061725,3573.3638564052244,3209.0,10.133652613954185,364.3638564052244,10.196662613915045,Riesgo Medio,1,0.8700988574728199
1695931,PRODUCE,A,534457.7459999999,316.62188744075826,1743.3427318465638,3959.6959439318716,4519.0,14.272544568939601,0.0,0.0,Sin Riesgo,0,0.0
1239867,POULTRY,A,533918.1420000001,316.30221682464463,680.7281126866994,2894.8436304592115,3937.0,12.446956709704759,0.0,0.0,Sin Riesgo,0,0.0
111397,GROCERY I,A,533390.0,315.98933649289097,595.9946313663944,2807.919986816631,2291.0,7.250244661504715,516.9199868166311,18.40935600884656,Riesgo Medio,1,1.5675372409349586
985823,GROCERY I,A,533378.0,315.98222748815164,1256.8976834038908,3468.773275820952,3498.0,11.070242867159877,0.0,0.0,Sin Riesgo,0,0.0
1146497,FROZEN FOODS,A,533056.0,315.7914691943128,994.5681619677936,3205.108446327983,3143.0,9.952770440629127,62.108446327983074,1.9377954714493124,Riesgo Bajo,1,0.1648979188292098
664543,PERSONAL CARE,A,532554.0,315.49407582938386,753.6454798757063,2962.1040106813934,2373.0,7.521535844252415,589.1040106813934,19.888025827488676,Riesgo Medio,1,1.6907902237734322
116018,GROCERY I,A,531126.0,314.6481042654028,766.5909008414532,2969.127630699273,3468.0,11.021836626337254,0.0,0.0,Sin Riesgo,0,0.0
1489850,PRODUCE,A,529868.2943000008,313.9030179502374,834.6360313140312,3031.9571569656932,2894.0,9.219408016200665,137.95715696569323,4.550102452758841,Riesgo Bajo,1,0.38487837546659615
890215,GROCERY I,A,529256.0,313.54028436018956,787.0979988413737,2981.8799893627006,2530.0,8.069138564324259,451.8799893627006,15.154197720052382,Riesgo Medio,1,1.280363076122215
1695900,PRODUCE,A,526692.7820000002,312.02179028436035,1112.6920929182425,3296.8446249087647,2129.0,6.823241409068709,1167.8446249087647,35.42310171626857,Riesgo Alto,1,2.9783679828108314
365140,GROCERY I,A,526019.0,311.62263033175356,888.1346531082155,3069.4930654304903,3103.0,9.957556666204072,0.0,0.0,Sin Riesgo,0,0.0
220432,GROCERY I,A,525824.0,311.50710900473933,758.4177321934014,2938.967495226577,4058.0,13.026990019474196,0.0,0.0,Sin Riesgo,0,0.0
1464070,BEVERAGES,A,524785.0,310.8915876777251,749.3762602818435,2925.617374025919,2639.0,8.48848957191993,286.61737402591916,9.796816787135333,Riesgo Bajo,1,0.8207309310404289
1047756,BEVERAGES,A,524520.0,310.7345971563981,614.5613896576897,2789.703569752476,2343.0,7.540196751315489,446.70356975247614,16.012581931495724,Riesgo Medio,1,1.3407809141462583
158956,CLEANING,A,524453.0,310.69490521327015,535.8099910259368,2710.6743275188282,3302.0,10.62778933479263,0.0,0.0,Sin Riesgo,0,0.0
964753,GROCERY I,A,523716.0,310.2582938388626,636.0510624071812,2807.859119279219,3553.0,11.451748657669423,0.0,0.0,Sin Riesgo,0,0.0
1463626,BEVERAGES,A,523191.0,309.9472748815166,1763.1783625881808,3932.809286758797,4259.0,13.74104676877087,0.0,0.0,Sin Riesgo,0,0.0
105574,GROCERY I,A,522163.0,309.3382701421801,1400.4425802339888,3565.8104712292493,3809.0,12.313381070661844,0.0,0.0,Sin Riesgo,0,0.0
205387,GROCERY I,A,520484.0,308.3436018957346,587.1984913866571,2745.6037046567994,2287.0,7.4170502839664625,458.60370465679944,16.703200971027425,Riesgo Medio,1,1.3878466832786256
265237,GROCERY I,A,519798.0,307.9372037914692,591.1550120926245,2746.715438632909,2877.0,9.34281393926102,0.0,0.0,Sin Riesgo,0,0.0
639586,GROCERY I,A,519103.0,307.52547393364927,903.51849167171,3056.196809207255,2023.0,6.578316827296318,1033.1968092072548,33.80661893548849,Riesgo Alto,1,2.8014938849260855
414421,GROCERY I,A,517580.0,306.6232227488152,528.9788535265146,2675.341412768221,2616.0,8.531643417442714,59.341412768220835,2.218087474182193,Riesgo Bajo,1,0.18326965289714928
213652,GROCERY I,A,515636.0,305.47156398104266,455.9575600775945,2594.2585079448927,2519.0,8.246266746309411,75.2585079448927,2.900964098774822,Riesgo Bajo,1,0.23879211749252063
1457328,HOME CARE,A,515553.0,305.4223933649289,1097.9896560895118,3235.946409644014,3262.0,10.68029087213148,0.0,0.0,Sin Riesgo,0,0.0
1696051,PRODUCE,A,515371.0,305.31457345971563,952.7305434123806,3089.93255763039,3502.0,11.470137046904075,0.0,0.0,Sin Riesgo,0,0.0
1112840,CLEANING,A,514967.0,305.07523696682466,588.2982401473093,2723.8248989150816,3965.0,12.996793969322306,0.0,0.0,Sin Riesgo,0,0.0
564288,BREAD/BAKERY,A,513158.0,304.0035545023697,705.2064826811625,2833.2313641977503,2693.0,8.858449054677116,140.23136419775028,4.949520394620429,Riesgo Bajo,1,0.40546056731221747
513855,CLEANING,A,512588.0,303.6658767772512,558.7978762444362,2684.459013685195,1228.0,4.043918312562916,1456.4590136851948,54.25521515732827,Riesgo Alto,1,4.439604947495933
1239906,DAIRY,A,512441.0,303.5787914691943,669.4463509722058,2794.497891256566,2336.0,7.6948721901643315,458.49789125656616,16.407165404959358,Riesgo Medio,1,1.3421832916114387
838407,DAIRY,A,511802.0,303.20023696682466,501.2439354522414,2623.6455942200137,3195.0,10.53759070890696,0.0,0.0,Sin Riesgo,0,0.0
464263,GROCERY I,A,511235.0,302.86433649289097,751.5200882713135,2871.57044372155,3847.0,12.702056784062124,0.0,0.0,Sin Riesgo,0,0.0
1464239,BEVERAGES,A,510853.0,302.6380331753555,814.4643389229203,2932.930571150409,1012.0,3.3439286839854123,1920.930571150409,65.49526231699872,Riesgo Alto,1,5.3412171619391495
781794,FROZEN FOODS,A,509840.0,302.0379146919431,484.5123388247643,2598.777741668366,2980.0,9.866310999529265,0.0,0.0,Sin Riesgo,0,0.0
1660271,PRODUCE,A,509712.0,301.9620853080569,1022.20687180978,3135.941468966178,3463.0,11.468327212229651,0.0,0.0,Sin Riesgo,0,0.0
660312,BREAD/BAKERY,A,509041.0,301.56457345971563,517.7927984887795,2628.744812706789,2797.0,9.274962134680704,0.0,0.0,Sin Riesgo,0,0.0
911429,GROCERY I,A,508569.0,301.28495260663504,557.6004521424271,2666.595120388872,3430.0,11.384571218458067,0.0,0.0,Sin Riesgo,0,0.0
1239796,DAIRY,A,508528.0,301.26066350710903,760.578768042469,2869.4034125922326,2921.0,9.695922348425258,0.0,0.0,Sin Riesgo,0,0.0
407499,EGGS,A,508339.0,301.14869668246445,470.41322991725696,2578.454106694508,2228.0,7.398338510324803,350.454106694508,13.591636391146727,Riesgo Medio,1,1.1029595352961983
2026983,GROCERY I,A,507459.0,300.62736966824644,1284.295506065009,3388.687093742734,3035.0,10.095554517704878,353.68709374273385,10.437289839944881,Riesgo Medio,1,0.845518481455462
268834,GROCERY I,A,507411.0,300.5989336492891,532.8444700323267,2637.0370055773506,2933.0,9.757186974661566,0.0,0.0,Sin Riesgo,0,0.0
371130,CLEANING,A,506617.0,300.1285545023697,477.2064075639528,2578.1062890805406,2600.0,8.662954460667525,0.0,0.0,Sin Riesgo,0,0.0
1239956,DAIRY,A,505893.0,299.69964454976304,789.0419849380411,2886.9394967863823,3789.0,12.642657637089266,0.0,0.0,Sin Riesgo,0,0.0
115267,CLEANING,A,505457.0,299.44135071090045,561.5393828341362,2657.6288378104396,3352.0,11.194178733304714,0.0,0.0,Sin Riesgo,0,0.0
410866,PREPARED FOODS,A,505387.0,299.3998815165877,555.2256830457601,2651.0248536618737,3697.0,12.348034278681485,0.0,0.0,Sin Riesgo,0,0.0
314570,CLEANING,A,503677.0,298.3868483412322,583.0814290543393,2671.789367442965,2666.0,8.934710141618538,5.789367442965158,0.21668502440766393,Riesgo Bajo,1,0.017422698396712497
1489899,PRODUCE,A,503326.0,298.17890995260666,782.5722267656829,2869.8245964339294,3150.0,10.56412742437307,0.0,0.0,Sin Riesgo,0,0.0
464339,GROCERY I,A,502255.0,297.5444312796209,676.0284894051487,2758.839508362495,2283.0,7.672803655513633,475.83950836249505,17.247814050804603,Riesgo Medio,1,1.3829062265044454
507870,GROCERY I,A,502093.0,297.4484597156398,583.5071249597075,2665.646342969186,3859.0,12.97367619146254,0.0,0.0,Sin Riesgo,0,0.0
1689854,PRODUCE,A,501596.0,297.15402843601896,921.9590919028012,3002.037290954934,3043.0,10.240480386605954,0.0,0.0,Sin Riesgo,0,0.0
2011073,GROCERY I,A,499513.0,295.92002369668245,2458.4215172760833,4529.86168315286,3732.0,12.61151561621019,797.8616831528598,17.613378486151362,Riesgo Medio,1,1.404506859776891
115720,GROCERY I,A,498632.0,295.3981042654028,788.2263746844374,2856.013104542257,2879.0,9.746169519806191,0.0,0.0,Sin Riesgo,0,0.0
906979,BEVERAGES,A,498365.0,295.2399289099526,1548.8986950787043,3615.5781974483725,5350.0,18.12085519649253,0.0,0.0,Sin Riesgo,0,0.0
262991,GROCERY I,A,497849.0,294.9342417061611,416.1762505931043,2480.715942536232,2808.0,9.520766336780833,0.0,0.0,Sin Riesgo,0,0.0
1642664,PRODUCE,A,496706.61659999983,294.25747428909943,828.8888585893003,2888.6911786129967,4019.0,13.658106764185195,0.0,0.0,Sin Riesgo,0,0.0
741201,SEAFOOD,A,496705.0,294.2565165876777,588.9820952375233,2648.7777113512675,3656.0,12.424533676930976,0.0,0.0,Sin Riesgo,0,0.0
1047774,BEVERAGES,A,496417.0,294.08590047393363,668.3196562906669,2726.9209596082023,1794.0,6.100258452067516,932.9209596082023,34.21151450397162,Riesgo Alto,1,2.711148759318482
789905,DAIRY,A,496292.0,294.0118483412322,582.9924301189774,2641.0753685076033,2441.0,8.30238649827118,200.07536850760334,7.575526654533158,Riesgo Bajo,1,0.6001841290374782
877513,CLEANING,A,495450.0,293.5130331753555,592.9615886600914,2647.55282088758,1900.0,6.4733070945605,747.5528208875799,28.23561497960846,Riesgo Alto,1,2.233219882418497
841514,GROCERY I,A,494780.0,293.11611374407585,706.281876951196,2758.094673159727,3606.0,12.302291927725452,0.0,0.0,Sin Riesgo,0,0.0
804932,BEVERAGES,A,494384.0,292.8815165876777,572.5558980511543,2622.726514164898,1283.0,4.380611023010454,1339.7265141648982,51.081441657346424,Riesgo Alto,1,4.031456281346935
1463765,BEVERAGES,A,490329.0,290.4792654028436,763.29495449222,2796.6498123121255,3785.0,13.030189933697578,0.0,0.0,Sin Riesgo,0,0.0
1037846,GROCERY I,A,489710.0,290.11255924170615,445.466706546573,2476.254621238516,3066.0,10.568311858038431,0.0,0.0,Sin Riesgo,0,0.0
871513,BREAD/BAKERY,A,489185.0,289.8015402843602,480.12677491914485,2508.737556909666,3089.0,10.659018571706,0.0,0.0,Sin Riesgo,0,0.0
1457231,HOME CARE,A,488317.0,289.2873222748815,841.2442685571336,2866.255524481304,2594.0,8.966863738104552,272.25552448130384,9.49864804990033,Riesgo Bajo,1,0.7404539287937997
1146785,GROCERY I,A,486416.0,288.1611374407583,1078.752989460421,3095.880951545729,2523.0,8.755517910595046,572.8809515457292,18.504618249603492,Riesgo Medio,1,1.4368862331461523
1239790,DAIRY,A,484917.0,287.2731042654028,730.7020673749419,2741.6137972327615,3208.0,11.167073952862037,0.0,0.0,Sin Riesgo,0,0.0
864508,GROCERY I,A,484744.0,287.1706161137441,690.2337372265113,2700.4280500227196,3670.0,12.77985905962735,0.0,0.0,Sin Riesgo,0,0.0
213788,GROCERY I,A,481308.0,285.1350710900474,673.5144874570221,2669.4599850873537,2791.0,9.788343430817688,0.0,0.0,Sin Riesgo,0,0.0
1457183,HOME CARE,A,480641.0,284.7399289099526,957.668436265623,2950.847938635291,3191.0,11.206717695743809,0.0,0.0,Sin Riesgo,0,0.0
940591,CLEANING,A,480484.0,284.6469194312796,562.6790349107486,2555.207470929706,3167.0,11.126064551577159,0.0,0.0,Sin Riesgo,0,0.0
913968,GROCERY I,A,480355.0,284.5704976303318,747.7473624880349,2739.7408459003573,4079.0,14.333882232931893,0.0,0.0,Sin Riesgo,0,0.0
1239908,DAIRY,A,479631.0,284.1415876777251,616.6623596565987,2605.6534734006746,2847.0,10.019652607942357,0.0,0.0,Sin Riesgo,0,0.0
1109390,GROCERY I,A,479394.0,284.00118483412325,566.6264024101087,2554.6346962489715,3363.0,11.841499893615689,0.0,0.0,Sin Riesgo,0,0.0
1463998,BEVERAGES,A,479077.0,283.81338862559244,1108.4418303598225,3095.13555073897,2854.0,10.055903330779811,241.13555073896987,7.790791284775824,Riesgo Bajo,1,0.5958285274986493
830625,CLEANING,A,479008.0,283.77251184834125,516.3117298901444,2502.719312828533,2505.0,8.827493486538847,0.0,0.0,Sin Riesgo,0,0.0
564274,GROCERY I,A,478484.0,283.4620853080569,589.6729135090037,2573.907510665402,2437.0,8.597269710167946,136.9075106654018,5.319053233191301,Riesgo Bajo,1,0.40629002371054374
114800,PERSONAL CARE,A,478153.0,283.2659952606635,921.7102343854976,2904.5722012101423,903.0,3.187816452056141,2001.5722012101423,68.91108440603475,Riesgo Alto,1,5.260056037092753
874593,GROCERY I,A,478130.0,283.25236966824644,730.6933739746997,2713.4599616524247,2983.0,10.531244640578922,0.0,0.0,Sin Riesgo,0,0.0
1105228,GROCERY I,A,477835.0,283.0776066350711,853.668076718701,2835.211323164199,3617.0,12.777414797995123,0.0,0.0,Sin Riesgo,0,0.0
464336,GROCERY I,A,477525.0,282.89395734597156,509.61378801193484,2489.871489433736,2714.0,9.593700853358463,0.0,0.0,Sin Riesgo,0,0.0
648313,CLEANING,A,477281.0,282.7494075829384,515.9890817360339,2495.2349348166026,2152.0,7.610979695399566,343.2349348166026,13.755615955330075,Riesgo Medio,1,1.0480658974686627
1114567,BEVERAGES,A,476942.0,282.54857819905214,969.5204826537972,2947.3605300471622,4172.0,14.76560252609332,0.0,0.0,Sin Riesgo,0,0.0
769312,CLEANING,A,476545.0,282.31338862559244,523.0321297519104,2499.2258501310575,2817.0,9.978272775918327,0.0,0.0,Sin Riesgo,0,0.0
258268,EGGS,A,473751.0,280.6581753554502,445.52208090346903,2410.1293083916207,2210.0,7.874347494781014,200.12930839162073,8.303675147005922,Riesgo Bajo,1,0.6279931288992565
208514,GROCERY I,A,472693.0,280.0313981042654,500.11759455242105,2460.337381282279,2367.0,8.45262358444064,93.33738128227878,3.79368219953774,Riesgo Bajo,1,0.2862691309201923
2026945,GROCERY I,A,472451.0,279.8880331753555,1270.3881999100424,3229.6044321375307,4052.0,14.477217743215697,0.0,0.0,Sin Riesgo,0,0.0
1346636,CLEANING,A,472356.0,279.83175355450237,706.5443095354581,2665.3665844169745,3089.0,11.03877583856244,0.0,0.0,Sin Riesgo,0,0.0
1473427,PRODUCE,A,469549.0850999999,278.16888927725114,1025.1289026236473,2972.311127564405,2780.0,9.99392853465066,192.31112756440507,6.470087393643417,Riesgo Bajo,1,0.4849819186379569
1457181,HOME CARE,A,467100.0,276.71800947867297,858.6315091456796,2795.6575754963906,2620.0,9.468122457717834,175.65757549639056,6.283229285160262,Riesgo Bajo,1,0.46851896708348933
1473476,PRODUCE,A,466907.5651000006,276.6040077606639,926.6401751783005,2862.8682295029475,2992.0,10.816907622643258,0.0,0.0,Sin Riesgo,0,0.0
1696013,PRODUCE,A,466064.96539999946,276.1048373222746,889.0070138849893,2821.7408751409116,2487.0,9.007448127745507,334.7408751409116,11.862920443543398,Riesgo Medio,1,0.882617384785717
414426,GROCERY I,A,465189.0,275.58590047393363,480.17669022974894,2409.2779935472845,3492.0,12.67118526018457,0.0,0.0,Sin Riesgo,0,0.0
1089046,CLEANING,A,464609.0,275.24229857819904,479.1281230595554,2405.8242131069487,2218.0,8.058354444274649,187.82421310694872,7.807063046571772,Riesgo Bajo,1,0.5790415211076293
1167545,BEVERAGES,A,464344.0,275.08530805687207,801.971168128173,2727.5683245262776,3630.0,13.19590648312458,0.0,0.0,Sin Riesgo,0,0.0
1913464,PRODUCE,A,464249.0,275.02902843601896,1011.5108121951085,2936.714011247241,2666.0,9.69352222621912,270.71401124724116,9.218262663999317,Riesgo Bajo,1,0.6831789199687026
1239852,POULTRY,A,463979.99299999984,274.86966409952595,547.346340059044,2471.4339887557257,2365.0,8.604077891780998,106.43398875572575,4.306568139791233,Riesgo Bajo,1,0.3189811202249839
215327,GROCERY I,A,463536.0,274.60663507109007,717.0023764464236,2639.248821944054,2659.0,9.682941562251907,0.0,0.0,Sin Riesgo,0,0.0
1501524,PRODUCE,A,461586.0,273.45142180094786,724.5705733559785,2638.7305259626137,3182.0,11.636436113746951,0.0,0.0,Sin Riesgo,0,0.0
106716,GROCERY I,A,461417.0,273.35130331753555,423.4490804145123,2336.908203637261,1931.0,7.064169720664822,405.90820363726107,17.369454350217463,Riesgo Medio,1,1.2794230437414646
1686641,PRODUCE,A,461405.0,273.3441943127962,826.5924971279572,2740.0018573175307,2537.0,9.281338520388813,203.00185731753072,7.408821887305948,Riesgo Bajo,1,0.5457149510368658
1239858,POULTRY,A,460143.4229999997,272.59681457345954,664.5135628661943,2572.691264880411,3779.0,13.862964634833006,0.0,0.0,Sin Riesgo,0,0.0
1978835,BREAD/BAKERY,A,459489.0,272.2091232227488,1574.8750786001021,3480.338941159344,4756.0,17.471861132693057,0.0,0.0,Sin Riesgo,0,0.0
859966,DAIRY,A,459307.0,272.10130331753555,581.5111389911903,2486.2202622139393,2948.0,10.834200219025618,0.0,0.0,Sin Riesgo,0,0.0
1239820,DAIRY,A,457382.0,270.96090047393363,878.5277885341699,2775.254091851705,1513.0,5.583831458168446,1262.2540918517052,45.48246935506737,Riesgo Alto,1,3.320913063151013
459804,GROCERY I,A,457229.0,270.8702606635071,534.9811279284675,2431.0729525730176,2387.0,8.812336925260647,44.072952573017574,1.8129012758079228,Riesgo Bajo,1,0.13232512847237352
1695873,PRODUCE,A,456304.0,270.3222748815166,893.8426088423333,2786.0985330129497,3196.0,11.82292506749886,0.0,0.0,Sin Riesgo,0,0.0
