item_nbr,familia,clase_abc,demanda_promedio_diaria,std_demanda,cv,ventas_totales,dias_con_venta,lead_time,stock_seguridad,punto_pedido,stock_actual,dias_cobertura
559873,GROCERY I,A,424.34597156398104,207.0356509538392,48.789352280353455,716296.0,1928,7,903.811994164581,3874.233795112448,2233.0,5.262215620358064
1503855,PRODUCE,A,424.1456836492888,273.52598147784266,64.48868679376017,715957.9139999995,1198,7,1194.0748447736314,4163.094630318653,4050.0,9.548605953394077
1501570,PRODUCE,A,423.77902843601896,279.2613218845408,65.89786259956536,715339.0,1196,7,1219.11241403433,4185.565613086463,5371.0,12.67405803402303
1313223,BREAD/BAKERY,A,422.8915876777251,230.96787049509487,54.61633128325778,713841.0,1329,7,1008.2878511907198,3968.5289649347956,3094.0,7.316295925843431
1464207,BEVERAGES,A,420.16883886255926,336.1422991083727,80.00172026520217,709245.0,1215,7,1467.4257321409007,4408.607604178816,3779.0,8.994003482576542
1254013,PERSONAL CARE,A,418.95675355450237,262.6249385221559,62.68545292419802,707199.0,1482,7,1146.4864544318648,4079.1837293133813,5893.0,14.065890930275637
1239860,POULTRY,A,418.74948459715694,186.21373334271496,44.46900597904145,706849.1300000009,1592,7,812.9141280640382,3744.160520244137,1745.0,4.167169308109633
368628,BEVERAGES,A,417.957345971564,187.0075536449593,44.7432149350672,705512.0,1785,7,816.3795423879691,3742.0809641889173,4954.0,11.852884146548888
370042,GROCERY I,A,417.8092417061611,289.2010368806318,69.21843942456938,705262.0,1924,7,1262.5041371054815,4187.168829048609,3944.0,9.439714602516512
214381,CLEANING,A,415.91469194312793,194.07909785834508,46.66319839571414,702064.0,1928,7,847.2502955547667,3758.6531391566623,4282.0,10.295380478133048
123601,GROCERY I,A,415.436018957346,224.78773925502125,54.10887092053057,701256.0,1926,7,981.3085521446094,3889.3606848460313,4116.0,9.907662822136281
730259,BEVERAGES,A,414.1214454976303,210.67132905280374,50.87187136605541,699037.0,1793,7,919.6835093245392,3818.5336278079512,5053.0,12.201734672127513
261700,GROCERY I,A,413.71030805687207,154.75299544998606,37.40612511610719,698343.0,1929,7,675.5726019949058,3571.54475839301,1612.0,3.896446302175292
1463896,BEVERAGES,A,413.5669431279621,333.0287765875888,80.52596613954857,698101.0,1165,7,1453.833681760102,4348.802283655837,6204.0,15.001198966911664
426155,PREPARED FOODS,A,413.53376777251185,220.97070577935543,53.434742940004156,698045.0,1765,7,964.6453319622859,3859.381706369869,4525.0,10.942274495197301
1239819,DAIRY,A,413.2221563981043,258.52883566565976,62.56412722859645,697519.0,1592,7,1128.6049597521953,4021.1600545389256,2286.0,5.532133174866921
557420,PREPARED FOODS,A,411.8631516587678,130.40380404186098,31.661925451855343,695225.0,1762,7,569.27645859408,3452.318520205454,3348.0,8.128913661044985
1464087,BEVERAGES,A,411.2665876777251,272.6372065788124,66.29208760145018,694218.0,1206,7,1190.1949071389529,4069.0610208830285,3969.0,9.650674571964426
1121615,DELI,A,410.5983412322275,152.22406243144175,37.07371587878539,693090.0,1870,7,664.5325710433824,3538.7209596689745,1745.0,4.24989539598032
1473477,PRODUCE,A,410.19581931279623,257.3022524071031,62.72668815546761,692410.5430000001,1198,7,1123.2503232158426,3994.621058405416,3857.0,9.402826207399329
841841,GROCERY I,A,408.2043838862559,282.42364675547674,69.18682353841959,689049.0,1726,7,1232.9175105702598,4090.348197774051,3413.0,8.361007707724704
841197,BREAD/BAKERY,A,407.771327014218,135.7006580996887,33.27861698695582,688318.0,1925,7,592.3998202313055,3446.7991093308315,4396.0,10.780552012296642
567588,GROCERY I,A,407.1001184834123,188.20191267248578,46.22988403285229,687185.0,1928,7,821.5935043768532,3671.2943337607394,4218.0,10.361087625603004
1004551,"LIQUOR,WINE,BEER",A,406.39869668246445,319.17725997163546,78.53796347703876,686001.0,1714,7,1393.365029152731,4238.155905929982,2637.0,6.488701911513249
1354711,GROCERY I,A,405.9277251184834,411.4134079135912,101.35139396884176,685206.0,1163,7,1796.020979571943,4637.515055401327,6130.0,15.101210438904506
1693652,PRODUCE,A,404.30390995260666,300.860994884546,74.41456475645106,682465.0,1174,7,1313.4055632455747,4143.532932913821,3685.0,9.114430776669865
583985,MEATS,A,403.359619016588,569.3415537705146,141.1498640242172,680871.0369000005,1662,7,2485.4546678476186,5308.972000963735,5164.0,12.802471433779376
1047733,BEVERAGES,A,401.65343601895734,198.99510585152964,49.54398195217666,677991.0,1917,7,868.7110776335005,3680.285129766202,4415.0,10.992063316474702
1463786,BEVERAGES,A,401.01362559241704,434.50840565501505,108.35252917232332,676911.0,1222,7,1896.8419534850627,4703.937332631982,7012.0,17.485690142426407
848765,GROCERY I,A,398.8370853080569,243.87174648034255,61.145704715994256,673237.0,1926,7,1064.6195884202632,3856.4791855766616,3726.0,9.342160338781142
414621,GROCERY I,A,398.3542654028436,154.81915219136008,38.86469046209312,672422.0,1928,7,675.8614085655288,3464.341266385434,1357.0,3.4065155512460925
938574,GROCERY I,A,397.98222748815164,235.50769394351,59.175429875325605,671794.0,1923,7,1028.106403527786,3813.9819959448473,3555.0,8.932559683474398
2006812,BEVERAGES,A,395.9271327014218,1266.5150371571478,319.8858912536963,668325.0,425,7,5528.958303068545,8300.448231978498,7944.0,20.064298058579286
457424,EGGS,A,395.76421800947867,134.6919911239435,34.03339286239303,668050.0,1925,7,587.9964949750216,3358.3460210413723,3625.0,9.159494049846568
1014865,DAIRY,A,394.1617298578199,166.4312344785271,42.224097843938665,665345.0,1920,7,726.5538337590413,3485.685942763781,2143.0,5.436854564173474
1958181,BEVERAGES,A,392.1415876777251,557.7883375111619,142.24156657660362,661935.0,847,7,2435.0192216900464,5180.010335434123,7706.0,19.651065436938673
1239911,DAIRY,A,391.9632701421801,189.20080390244513,48.270034035029546,661634.0,1590,7,825.9541537159583,3569.697044711219,1923.0,4.906071937052812
1464237,BEVERAGES,A,391.23637440758296,267.87803698392315,68.46961440882097,660407.0,1189,7,1169.4188014667789,3908.0734223198597,5494.0,14.042661570819206
467887,GROCERY I,A,391.14218009478674,174.44582534087792,44.59908294692326,660248.0,1922,7,761.5414473238644,3499.5367079873713,3431.0,8.771746374089735
401817,GROCERY I,A,391.0219194312796,137.85483918596339,35.25501572558025,660045.0,1927,7,601.8038754962206,3338.957311515178,3452.0,8.828149595860888
1464218,BEVERAGES,A,390.79383886255926,324.4417298119548,83.02119878764512,659660.0,1224,7,1416.3470178231712,4151.903889861086,4940.0,12.640936239881151
1463864,BEVERAGES,A,390.21090047393363,275.96376015931486,70.72169430022097,658676.0,1060,7,1204.7169424089057,3936.193245726441,3920.0,10.045849552739131
699687,MEATS,A,390.07328204976375,249.66184879319152,64.00383217257644,658443.7001000012,1894,7,1089.8962202162036,3820.4091945645496,3557.0,9.118799373565437
623316,MEATS,A,389.86792654028426,144.25980852203028,37.00222529260155,658097.0599999998,1913,7,629.764702926296,3358.8401887082855,3687.0,9.45704878243948
938576,GROCERY I,A,389.08649289099526,247.40968686345562,63.58732348305106,656778.0,1925,7,1080.0644305919614,3803.6698808289284,3688.0,9.478612255587123
564110,GROCERY I,A,388.8584123222749,188.06746796187858,48.36399625219206,656393.0,1927,7,821.0065873824179,3543.015473638342,2361.0,6.071618679662945
165693,GROCERY I,A,388.81635071090045,195.34698799103714,50.24145400106514,656322.0,1920,7,852.7852568231788,3574.499711799482,3633.0,9.343742857926445
1153584,BEVERAGES,A,388.5296208530806,354.518129935255,91.24610091679811,655838.0,1724,7,1547.645231669407,4267.352577640971,4251.0,10.941250735699974
315460,GROCERY I,A,387.99585308056874,178.0713997444179,45.895181180568116,654937.0,1924,7,777.3688549058858,3493.3398264698667,2921.0,7.528430978857508
757888,CLEANING,A,387.99585308056874,291.91502942701703,75.23663645095708,654937.0,1924,7,1274.3520435128817,3990.3230150768627,3568.0,9.195974574653745
1502391,PRODUCE,A,387.9198304502369,279.4350805234844,72.03423454767953,654808.6737999999,1196,7,1219.8709555765397,3935.309768728198,3518.0,9.068884145254586
1696052,PRODUCE,A,387.70497630331755,253.37710199393254,65.35306933891538,654446.0,1197,7,1106.1151196604192,3820.049953783642,5222.0,13.46900431815612
1328907,PERSONAL CARE,A,387.04976303317534,269.802223526937,69.7073733911087,653340.0,1272,7,1177.8188179304832,3887.167159162711,4028.0,10.406930541525087
559493,BREAD/BAKERY,A,384.84004739336496,157.82573851202605,41.01073668944443,649610.0,1889,7,688.9866300700847,3382.8669618236395,4117.0,10.69795107833931
514242,GROCERY I,A,384.4490521327014,203.51495406110632,52.93678133217467,648950.0,1885,7,888.4424282718962,3579.5857932008057,3896.0,10.133982587256337
1473475,PRODUCE,A,384.2372458530807,236.2364219744034,61.48191632227454,648592.4710000003,1198,7,1031.2876582139763,3720.948379185541,5398.0,14.048612044403452
1342006,GROCERY I,A,384.146327014218,259.0977188478378,67.44766268147816,648439.0,1336,7,1131.0884134035941,3820.11270250312,5637.0,14.674095790043474
663084,GROCERY I,A,383.75296208530807,219.4788670512279,57.19274865230561,647775.0,1893,7,958.1327254153994,3644.403460012556,2691.0,7.0123237235151095
1239955,DAIRY,A,383.53021327014216,204.08181955749714,53.21140616730258,647399.0,1587,7,890.9170737368472,3575.6285666278422,3314.0,8.640779488383517
1397061,BEVERAGES,A,382.88270142180096,317.63964280740106,82.96004014489931,646306.0,1117,7,1386.6525773162198,4066.8314872688265,3028.0,7.9084272774815645
1158719,GROCERY I,A,382.78376777251185,250.94280477033502,65.55732658953035,646139.0,1745,7,1095.48822029351,3774.974594701093,5244.0,13.699640479834834
1146800,GROCERY I,A,382.7612559241706,173.47604254707826,45.32225763765543,646101.0,1844,7,757.3078705619278,3436.636662031122,2671.0,6.978240244172351
315178,BEVERAGES,A,382.2043838862559,166.22867636968093,43.49209045680402,645161.0,1922,7,725.6695684286644,3401.1002556324556,3172.0,8.29922453465104
346065,GROCERY I,A,382.0888625592417,419.29695089541747,109.73807194665528,644966.0,1883,7,1830.4365049689443,4505.058542883637,4788.0,12.531116368924874
319093,DELI,A,381.86611374407585,202.2882686064317,52.97361073048864,644590.0,1929,7,883.0873455994471,3556.150141807978,4147.0,10.859827176965203
414454,GROCERY I,A,381.4295023696682,179.21915902707926,46.98618169639806,643853.0,1928,7,782.3793861902507,3452.385902777928,4882.0,12.799219697663908
938567,GROCERY I,A,380.23755924170615,225.16622257822127,59.217249086929236,641841.0,1927,7,982.960817179754,3644.623731871697,4999.0,13.147044205652179
1109326,BEVERAGES,A,379.72452606635073,172.28650029986744,45.3714438950312,640975.0,1914,7,752.1149361777219,3410.186618642177,3628.0,9.554294629275713
413987,CLEANING,A,379.4899289099526,165.52889258828296,43.618784051463074,640579.0,1927,7,722.614669564457,3379.044171934125,3416.0,9.001556404440358
870544,PERSONAL CARE,A,379.40876777251185,203.61732380904542,53.66700537904583,640442.0,1922,7,888.8893223483545,3544.7506967559375,4083.0,10.761480352631464
1084437,GROCERY I,A,379.12263033175356,178.57127813512383,47.101192028253216,639959.0,1924,7,779.5510688533979,3433.4094811756727,3708.0,9.78047656177974
1464217,BEVERAGES,A,378.06457345971563,345.46504532519316,91.37725922421131,638173.0,1224,7,1508.1240843835947,4154.576098601604,4904.0,12.971329091014505
850460,GROCERY I,A,376.2873222748815,162.7140391835219,43.241966856554825,635173.0,1929,7,710.3264561223901,3344.3377120465607,4137.0,10.99425825719922
310671,GROCERY I,A,375.563981042654,172.66922820460786,45.9759819685683,633952.0,1921,7,753.7857308897061,3382.733598188284,2922.0,7.780298823885721
368140,GROCERY I,A,374.8667061611374,193.78071693659618,51.693232221401665,632775.0,1929,7,845.9477167251589,3470.014659853121,3590.0,9.57673738690688
417765,CLEANING,A,374.4431279620853,132.85941774030394,35.48186835832564,632060.0,1924,7,579.996414811584,3201.0983105461814,2485.0,6.636521849191532
1239808,DAIRY,A,373.8744075829384,209.35269575175943,55.995460375371565,631100.0,1591,7,913.9270292792044,3531.047882359773,4143.0,11.08126128981144
627263,GROCERY I,A,373.8228672985782,249.40601540935504,66.71769900318873,631013.0,1922,7,1088.7793822235492,3705.539453313597,5010.0,13.402069370995525
1463507,BEVERAGES,A,373.5776066350711,370.9698368735338,99.30194698096967,630599.0,1212,7,1619.4649882513893,4234.5082346968875,4075.0,10.908041401905173
409738,BREAD/BAKERY,A,372.0266587677725,143.5052349060108,38.57391171410381,627981.0,1910,7,626.4706196053967,3230.6572309798044,3388.0,9.106874252564966
1080021,GROCERY I,A,371.7582938388626,169.7408785649452,45.65893522163593,627528.0,1921,7,741.0020508073578,3343.3101076793955,2146.0,5.7725679172881526
805310,BEVERAGES,A,371.49585308056874,324.84383078380006,87.44211492270657,627085.0,1347,7,1418.102385459347,4018.573357023328,5681.0,15.292229920983598
864510,GROCERY I,A,371.38862559241704,184.7749667798957,49.75245714247539,626904.0,1635,7,806.6332075062116,3406.353586653131,4683.0,12.609433023238008
1464240,BEVERAGES,A,370.2867298578199,286.2197233804546,77.29678119719688,625044.0,1170,7,1249.4892438375305,3841.49635284227,3103.0,8.379992448531622
939663,GROCERY I,A,370.07997630331755,166.81331766294588,45.074937403861504,624695.0,1922,7,728.2218139511256,3318.7816480743486,1787.0,4.828685998767399
268664,GROCERY I,A,369.53909952606637,162.7583355579649,44.0436034418827,623782.0,1920,7,710.5198314871407,3297.2935281696055,2984.0,8.074923611133377
108786,CLEANING,A,367.42002369668245,161.87653284009053,44.057624081404185,620205.0,1930,7,706.6703308372287,3278.6104967140054,3424.0,9.319034835256085
802831,GROCERY I,A,367.3844786729858,186.4499756187628,50.75064038966236,620145.0,1911,7,813.9454412781494,3385.6367919890495,4228.0,11.508379491893026
1695875,PRODUCE,A,366.9058056872038,259.5675666792526,70.74501483918745,619337.0,1199,7,1133.139529254939,3701.4801690653658,4367.0,11.902237392566567
467808,CLEANING,A,366.6415876777251,139.74032502871518,38.113604600563136,618891.0,1926,7,610.0349444529701,3176.526058197046,3078.0,8.395119657581061
1047755,BEVERAGES,A,366.59774881516586,162.5719449438695,44.3461383680881,618817.0,1917,7,709.7061451879792,3275.8903868941406,3543.0,9.664543798893696
215896,GROCERY I,A,365.91824644549763,139.5971980469169,38.14983248388229,617670.0,1927,7,609.4101250933966,3170.8378502118803,3426.0,9.362747097964933
172343,GROCERY I,A,365.8655213270142,224.68280546084722,61.411308900032566,617581.0,1923,7,980.8504647508164,3541.909114039916,5182.0,14.163674076760781
692537,GROCERY I,A,365.0053317535545,150.39664136882638,41.203957390510574,616129.0,1930,7,656.5549832841177,3211.592305558999,3267.0,8.950554185892889
557257,EGGS,A,364.16706161137444,143.24367803766268,39.33460577237131,614714.0,1927,7,625.3287958002692,3174.4982270798905,3898.0,10.70387855165166
1489837,PRODUCE,A,363.02369668246445,240.32925199978592,66.20208382980604,612784.0,1175,7,1049.15486538325,3590.320742160501,2956.0,8.142719131047809
699686,MEATS,A,361.32384674170595,311.87862107921535,86.31553767946106,609914.6532999997,1680,7,1361.5028965120287,3890.7698237039704,4652.0,12.874876767614799
1342008,GROCERY I,A,359.50710900473933,390.05555902185165,108.49731458765383,606848.0,1364,7,1702.783511005658,4219.333274038833,6100.0,16.967675595865853
223434,GROCERY I,A,358.70023696682466,138.58110427947673,38.63423828523809,605486.0,1929,7,604.9743782547371,3115.8760370225095,2825.0,7.875656910316671
208530,FROZEN FOODS,A,357.8172713270146,1919.8665384366714,536.5494324286198,603995.5540000007,1670,7,8381.15752837747,10885.878427666572,13332.0,37.25924114997703
1087269,PERSONAL CARE,A,354.146327014218,192.0002797246082,54.2149572306308,597799.0,1923,7,838.175236480148,3317.1995255796737,4364.0,12.322590034443015
1960892,PRODUCE,A,354.0687203791469,565.8265804849965,159.8069944950498,597668.0,759,7,2470.1100883030663,4948.591130957095,7165.0,20.236184637624902
364832,GROCERY I,A,354.01066350710903,189.59331885032515,53.555821446750805,597570.0,1922,7,827.6676736636023,3305.7423182133657,2907.0,8.211617049048646
162066,GROCERY I,A,353.5835308056872,120.8629588581515,34.18229310136395,596849.0,1929,7,527.625997565865,3002.7107132056753,4165.0,11.779394788296537
557408,DAIRY,A,353.4668246445498,115.93362658709633,32.79901210069163,596652.0,1929,7,506.1070484898166,2980.3748210016647,2541.0,7.188793467548923
1457012,HOME CARE,A,352.6563981042654,317.2277446825143,89.95377551287858,595284.0,1227,7,1384.854440309712,3853.4492270395695,4482.0,12.709254742274275
1047735,BEVERAGES,A,351.5148104265403,178.0721202575731,50.65849716018912,593357.0,1916,7,777.372000298617,3237.975673284399,3495.0,9.942682061558218
882624,DAIRY,A,351.41409952606637,131.16334743561552,37.324440770165054,593187.0,1924,7,572.5922374283103,3032.490934110775,1520.0,4.3253813721474
1463820,BEVERAGES,A,351.2251184834123,330.01208680612564,93.96027488897025,592868.0,1207,7,1440.6643537018729,3899.240183085759,3132.0,8.917357658028433
760319,POULTRY,A,350.23046261848356,217.93590560288717,62.226427699492035,591189.0209000002,1882,7,951.3969431618646,3403.0101814912496,3671.0,10.481669619923752
1751175,PRODUCE,A,349.40487186018913,307.857058300708,88.10897703335228,589795.4236999992,1196,7,1343.9468057723172,3789.780908793641,5472.0,15.660915003467856
1696046,PRODUCE,A,349.0161662322272,227.0519888666971,65.05486302191,589139.2885999995,1197,7,991.193110419413,3434.306274045003,3582.0,10.2631349105377
105576,GROCERY I,A,345.34774881516586,200.5321119487161,58.06672046848732,582947.0,1893,7,875.4208618631303,3292.8551035692917,3677.0,10.647238942819845
165718,BREAD/BAKERY,A,344.56990521327015,170.90202761461154,49.59865183491066,581634.0,1927,7,746.0710349811762,3158.0603714740673,3128.0,9.077983749230615
938570,GROCERY I,A,344.51777251184836,165.984948630949,48.1789219234664,581546.0,1924,7,724.6055775045813,3136.2299850875197,1273.0,3.6950198264625667
507478,EGGS,A,343.5361374407583,141.6101649198723,41.22133001052691,579889.0,1924,7,618.1977111697613,3022.950673255069,3305.0,9.620530825726993
1149579,BREAD/BAKERY,A,343.34774881516586,124.84323123705677,36.36057951970541,579571.0,1843,7,545.0018354929216,2948.436077199083,3107.0,9.049134618536815
1397062,BEVERAGES,A,343.31457345971563,303.9364223092817,88.5300088622499,579515.0,1117,7,1326.8313098783542,3730.0333240963637,4635.0,13.500737685823491
1137146,GROCERY I,A,342.8453791469194,196.67473012192244,57.36543120729694,578723.0,1870,7,858.5815013710288,3258.499155399465,2275.0,6.635644341075092
783243,GROCERY I,A,340.8276066350711,122.94199277282594,36.07160640143263,575317.0,1925,7,536.7019986299362,2922.495245075434,3192.0,9.365438532148364
838408,DAIRY,A,340.7808056872038,118.22012967380677,34.69095902728711,575238.0,1928,7,516.0887540798552,2901.554393890282,1592.0,4.671624614507387
1489835,PRODUCE,A,340.76718009478674,373.0338251099399,109.46882414150858,575215.0,1174,7,1628.4753075625035,4013.8455682260105,3605.0,10.579070434533174
577741,GROCERY I,A,339.9306872037915,140.55776586256908,41.34894881623425,573803.0,1927,7,613.6034739634831,2993.1182843900233,3642.0,10.713948863982935
802832,GROCERY I,A,339.6812796208531,190.69544228120668,56.1395206983611,573382.0,1924,7,832.4789821087485,3210.24793945472,2408.0,7.08899825945007
804503,GROCERY I,A,339.50118483412325,210.08170378008234,61.87952006197742,573078.0,1925,7,917.109506291279,3293.617800130142,3556.0,10.474190249843826
841612,CLEANING,A,339.4917061611374,132.34859330909504,38.98433773409377,573062.0,1929,7,577.7664160374026,2954.2083591653645,2771.0,8.162202344597967
315712,GROCERY I,A,338.5835308056872,146.11925574923453,43.15604347368338,571529.0,1922,7,637.882100576027,3007.9668162158373,1754.0,5.180405543725691
260628,BREAD/BAKERY,A,337.65876777251185,124.0682090425302,36.743665760848145,569968.0,1891,7,541.6184841139215,2905.2298585215044,2458.0,7.279538500407041
1695972,PRODUCE,A,337.11653572274946,240.16919241078418,71.24218688824672,569052.7123000011,1169,7,1048.4561269019575,3408.271876961204,3808.0,11.295797139810922
464333,GROCERY I,A,336.4117298578199,123.83961153186948,36.81191841444075,567863.0,1926,7,540.6205440440859,2895.5026530488253,3210.0,9.541878939110314
801217,CLEANING,A,335.94135071090045,233.17184637081138,69.4084982028518,567069.0,1879,7,1017.9092850942271,3369.4987400705304,4016.0,11.954467622105952
956012,GROCERY I,A,334.15521327014216,126.23895942933197,37.778539557686386,564054.0,1923,7,551.0948724890148,2890.18136538001,2706.0,8.0980331670372
959502,CLEANING,A,334.15225118483414,234.24123404528106,70.10015141741842,564049.0,1898,7,1022.5776859331385,3361.6434442269774,4916.0,14.711856594019313
956013,GROCERY I,A,333.811018957346,131.1669932729827,39.293787749332225,563473.0,1923,7,572.6081532936506,2909.2852859950726,2879.0,8.624640399806202
723184,DAIRY,A,333.42476303317534,173.1707038823098,51.93696542121544,562821.0,1922,7,755.9749177770886,3089.948259009316,3356.0,10.065239214599314
802833,GROCERY I,A,332.59300947867297,210.3416568080385,63.24295785342606,561417.0,1920,7,918.244328547754,3246.3953948984645,1278.0,3.8425341591009894
1695935,PRODUCE,A,331.1784761255926,390.9610301955988,118.05146118473439,559029.2677000003,1171,7,1706.736336055028,4024.9856689341764,5077.0,15.330102545899306
119026,CLEANING,A,330.93957345971563,199.87272854379424,60.395535793522804,558626.0,1926,7,872.542330424821,3189.1193446428306,1381.0,4.172967244632366
517615,GROCERY I,A,329.042654028436,183.60720029563964,55.800425278533105,555424.0,1848,7,801.5353349900944,3104.833913189146,3212.0,9.761652359278678
1464241,BEVERAGES,A,328.07523696682466,221.71504521166253,67.58054867581566,553791.0,1131,7,967.8947380599767,3264.421396827749,1183.0,3.605880196680697
1489836,PRODUCE,A,327.24229857819904,200.92734937400184,61.400176641892,552385.0,1197,7,877.1462667577473,3167.8423568051403,2930.0,8.953610253717969
870545,PERSONAL CARE,A,326.31161137440756,287.5903204393305,88.13364600420286,550814.0,1917,7,1255.4725711305434,3539.653850751396,3422.0,10.486908466378852
1047743,BEVERAGES,A,324.5627962085308,166.27702751535372,51.23108053595925,547862.0,1919,7,725.8806448553056,2997.820218315021,1337.0,4.119387729026653
1239913,DAIRY,A,323.43838862559244,149.70374285197204,46.28508801571693,545964.0,1589,7,653.5301419711043,2917.5988623502517,4082.0,12.62064165402847
1342003,GROCERY I,A,322.7399289099526,175.7574506634003,54.4579194948135,544785.0,1365,7,767.2673341114014,3026.4468364810696,3263.0,10.11030773607937
165550,BEVERAGES,A,322.69609004739334,168.77921716453622,52.30283922552273,544711.0,1926,7,736.8039279043195,2995.676558236073,2826.0,8.757465885579693
269036,BEVERAGES,A,322.59656398104266,251.87515956964094,78.07744647411754,544543.0,1880,7,1099.5584055323677,3357.7343533996664,3624.0,11.233845628352581
764438,GROCERY I,A,322.47274881516586,156.6034051386779,48.56329898078906,544334.0,1919,7,683.65054636368,2940.959788069841,1033.0,3.2033714594348326
268443,CLEANING,A,322.0154028436019,121.98902730004623,37.88297895777814,543562.0,1922,7,532.5418377090759,2786.6496576142895,2523.0,7.835028938741118
265257,GROCERY I,A,321.0936018957346,146.5347601387188,45.636150727880754,542006.0,1913,7,639.6959806933585,2887.351193963501,2935.0,9.140636819518603
360314,BREAD/BAKERY,A,321.08530805687207,115.49344622209357,35.969707527582315,541992.0,1924,7,504.18544565642856,2751.7826020545326,3921.0,12.211707921888145
1464210,BEVERAGES,A,320.72748815165875,312.26340360882483,97.36097314526667,541388.0,1220,7,1363.1826606676404,3608.2750777292517,3750.0,11.692169017414498
789224,CLEANING,A,320.061018957346,119.44358253120764,37.31900339513876,540263.0,1925,7,521.4297248823204,2761.8568575837426,2695.0,8.420269387316917
1502383,PRODUCE,A,319.5379146919431,214.71621137343837,67.19584797329601,539380.0,1198,7,937.3414012843589,3174.1068041279605,3135.0,9.811042307834922
119624,BEVERAGES,A,318.04383886255926,200.46142341257197,63.02949433936376,536858.0,1882,7,875.1122717892824,3101.4191438271973,3370.0,10.596023529499421
1239890,POULTRY,A,317.612816350711,132.0582626009525,41.57837965050269,536130.4340000001,1589,7,576.4989803320805,2799.7886947870575,3095.0,9.744568986732803
1418845,GROCERY I,A,317.4063981042654,304.3303272994538,95.88033798848748,535782.0,1059,7,1328.5508980412558,3550.3956847711133,3869.0,12.189420323937721
1463819,BEVERAGES,A,316.667654028436,310.77619759935624,98.13954587589463,534535.0,1197,7,1356.6902782061725,3573.3638564052244,3209.0,10.133652613954185
1695931,PRODUCE,A,316.62188744075826,399.3464344950624,126.12723577733784,534457.7459999999,1197,7,1743.3427318465638,3959.6959439318716,4519.0,14.272544568939601
1239867,POULTRY,A,316.30221682464463,155.9339650752692,49.29904274484353,533918.1420000001,1591,7,680.7281126866994,2894.8436304592115,3937.0,12.446956709704759
111397,GROCERY I,A,315.98933649289097,136.524119248926,43.20529317988473,533390.0,1927,7,595.9946313663944,2807.919986816631,2291.0,7.250244661504715
985823,GROCERY I,A,315.98222748815164,287.9167700207698,91.11802657684784,533378.0,1457,7,1256.8976834038908,3468.773275820952,3498.0,11.070242867159877
1146497,FROZEN FOODS,A,315.7914691943128,227.8251098241896,72.14416222371234,533056.0,1769,7,994.5681619677936,3205.108446327983,3143.0,9.952770440629127
664543,PERSONAL CARE,A,315.49407582938386,172.63710099212577,54.71960148167291,532554.0,1929,7,753.6454798757063,2962.1040106813934,2373.0,7.521535844252415
116018,GROCERY I,A,314.6481042654028,175.60250051527794,55.80917162213659,531126.0,1925,7,766.5909008414532,2969.127630699273,3468.0,11.021836626337254
1489850,PRODUCE,A,313.9030179502374,191.18955620007316,60.90720549567388,529868.2943000008,1198,7,834.6360313140312,3031.9571569656932,2894.0,9.219408016200665
890215,GROCERY I,A,313.54028436018956,180.3000486901195,57.50458798557252,529256.0,1881,7,787.0979988413737,2981.8799893627006,2530.0,8.069138564324259
1695900,PRODUCE,A,312.02179028436035,254.88368516447127,81.68778370644678,526692.7820000002,1198,7,1112.6920929182425,3296.8446249087647,2129.0,6.823241409068709
365140,GROCERY I,A,311.62263033175356,203.44445219592697,65.28551921256167,526019.0,1919,7,888.1346531082155,3069.4930654304903,3103.0,9.957556666204072
220432,GROCERY I,A,311.50710900473933,173.73027786020134,55.77088703216663,525824.0,1890,7,758.4177321934014,2938.967495226577,4058.0,13.026990019474196
1464070,BEVERAGES,A,310.8915876777251,171.65915351700153,55.21511688342818,524785.0,1222,7,749.3762602818435,2925.617374025919,2639.0,8.48848957191993
1047756,BEVERAGES,A,310.7345971563981,140.77719501441638,45.30464142155397,524520.0,1922,7,614.5613896576897,2789.703569752476,2343.0,7.540196751315489
158956,CLEANING,A,310.69490521327015,122.73766114617997,39.5042400395749,524453.0,1927,7,535.8099910259368,2710.6743275188282,3302.0,10.62778933479263
964753,GROCERY I,A,310.2582938388626,145.6998209755693,46.960814221211685,523716.0,1919,7,636.0510624071812,2807.859119279219,3553.0,11.451748657669423
1463626,BEVERAGES,A,309.9472748815166,403.89017008297816,130.3093147818038,523191.0,952,7,1763.1783625881808,3932.809286758797,4259.0,13.74104676877087
105574,GROCERY I,A,309.3382701421801,320.7985101926194,103.70475985566607,522163.0,1925,7,1400.4425802339888,3565.8104712292493,3809.0,12.313381070661844
205387,GROCERY I,A,308.3436018957346,134.50919293864916,43.623150314023064,520484.0,1927,7,587.1984913866571,2745.6037046567994,2287.0,7.4170502839664625
265237,GROCERY I,A,307.9372037914692,135.41551067415284,43.9750406923401,519798.0,1927,7,591.1550120926245,2746.715438632909,2877.0,9.34281393926102
639586,GROCERY I,A,307.52547393364927,206.96841852047862,67.30122739852553,519103.0,1587,7,903.51849167171,3056.196809207255,2023.0,6.578316827296318
414421,GROCERY I,A,306.6232227488152,121.17285673101473,39.51848644884904,517580.0,1921,7,528.9788535265146,2675.341412768221,2616.0,8.531643417442714
213652,GROCERY I,A,305.47156398104266,104.4459144904855,34.19169795358344,515636.0,1927,7,455.9575600775945,2594.2585079448927,2519.0,8.246266746309411
